LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
270000,2,1,2,41,-1,0,-2,-2,-1,-1,73189,63490,0,0,70900,57817,54251,56375,0,0,47591,45885,0
120000,1,2,1,35,1,0,-1,0,0,0,47169,52580,33129,46868,44351,46410,6773,45021,26073,45389,42093,28119,1
110000,2,1,1,31,0,0,-1,-1,-1,-1,60909,62762,67694,48928,62541,46156,47001,12923,36020,15135,36542,22369,0
50000,2,2,2,32,0,0,-1,-1,-1,0,16114,16379,16533,19400,16367,16864,10878,13797,7620,7304,7680,8051,0
80000,1,2,1,40,-2,-1,-1,-1,-1,-1,0,78011,52923,70656,57195,88002,0,40043,35816,51200,23179,53742,0
90000,1,1,1,33,0,-1,-1,-1,-1,-1,68971,72481,64653,62053,53710,48639,52125,30459,28727,26932,43159,29698,0
110000,2,2,2,33,0,0,0,-2,0,0,22933,22887,22839,0,25850,15354,21812,4944,15947,0,7891,5688,0
100000,2,3,2,30,0,0,-1,0,-1,-1,36127,39149,43275,41796,33970,46143,29785,18935,38552,35124,16983,37271,0
60000,1,2,2,41,0,0,0,0,0,0,31696,22053,27574,30237,24542,33453,15702,18040,25535,12551,14763,18402,0
300000,1,1,1,72,0,-1,0,0,0,-1,37876,59426,45391,51913,46284,67261,27375,19507,22128,23099,26773,40669,0
100000,2,3,2,32,0,0,0,0,-2,-1,29651,31717,27538,29988,0,20255,28008,20788,13396,4900,0,15613,1
50000,1,2,1,51,0,0,0,0,0,0,19164,15428,16894,16597,18282,17570,14596,6529,8447,5159,17661,15969,0
80000,1,2,1,41,0,1,2,1,2,1,21731,25985,21762,21379,24646,20618,5108,6962,3266,594,4346,5874,0
50000,2,3,2,33,-1,0,0,-2,0,0,19672,21200,16512,0,14937,16853,15833,9329,12866,0,4567,10938,0
90000,2,1,2,33,1,1,0,-1,0,0,52724,44648,56721,60858,40962,56552,14256,977,42226,48114,36834,39329,0
40000,1,2,1,31,0,-1,0,0,1,1,8715,9582,9683,9456,10809,10638,5510,3309,4268,1888,15,5174,0
140000,2,1,1,36,-2,-2,0,-1,-1,-1,0,0,24206,31251,32696,30672,0,0,17676,28152,4608,23424,0
150000,1,3,1,39,0,-1,-1,-1,0,0,98022,96755,122061,107505,99363,108973,73972,67447,90019,63412,53705,75318,0
50000,2,3,2,36,-1,0,0,-1,0,-1,7620,6971,7671,6845,6251,6813,6785,5954,6106,6062,5162,2351,1
70000,1,1,1,31,1,0,0,-2,0,1,72951,72466,60839,0,71398,61119,1268,54468,26946,0,41128,8934,1
60000,1,2,2,42,0,0,0,1,2,2,25306,26503,26889,21936,20162,25100,16181,19794,18549,952,395,1305,0
450000,2,1,1,43,0,0,-1,-1,-2,-2,266272,210781,198825,216315,0,0,136168,56758,114897,95115,0,0,0
30000,2,2,1,32,1,-2,0,-1,-2,0,22232,0,21066,20988,0,21863,3287,0,4950,12437,0,8298,1
60000,1,2,1,37,0,-1,-1,0,0,0,6846,5868,7690,6583,5823,5144,4518,1560,5380,5008,3573,4190,0
100000,2,2,2,30,-1,0,0,0,-1,-1,39246,40849,59622,47036,48269,51633,11765,34197,53738,33599,23759,37345,0
1000000,1,1,2,51,1,0,-1,-1,0,-2,398409,336655,272296,263019,321623,0,70206,175356,264310,186717,271172,0,1
40000,1,2,1,53,0,0,-2,1,0,0,15760,14831,0,10477,11029,12099,2046,4319,0,282,7127,6730,0
80000,2,1,2,36,2,3,0,0,0,0,24992,30571,28610,30342,35933,24178,881,6202,24073,16753,17749,16239,1
40000,1,2,2,43,0,0,0,-2,-1,-2,9655,8708,8529,0,8374,0,7289,3357,1964,0,2952,0,1
210000,2,2,1,30,0,1,0,0,-2,0,17734,14110,17919,15956,0,18030,5607,2988,13056,11496,0,17246,0
90000,2,2,2,40,0,-2,1,0,1,2,32868,0,24966,28516,17775,30902,13605,0,13787,24844,1250,396,0
110000,2,1,1,37,1,2,1,0,0,1,41660,39638,43495,31586,37053,31619,1664,1844,12548,18596,26749,17250,1
50000,2,2,2,54,-1,0,0,0,-1,0,5688,7773,6656,5454,7277,6423,5554,5246,1640,3465,4519,4859,0
50000,2,2,1,34,0,0,0,0,0,-1,6615,5362,5512,6201,6537,6735,5966,3235,2558,3651,5760,4668,0
270000,2,2,2,42,0,0,1,0,0,2,36055,27329,29336,33756,36870,25280,12702,20992,883,24629,12103,4431,0
90000,2,1,2,30,0,0,0,0,-1,-1,23747,24552,23332,23429,21290,31021,15231,18670,10922,16955,13621,10956,0
190000,2,1,2,30,2,1,0,-1,0,0,131340,150845,127646,112478,163012,115349,36180,19839,79778,82339,115108,75392,0
140000,1,3,2,30,0,0,0,-2,-1,-1,74652,72562,73147,0,71579,70028,26853,42926,44437,0,41736,67910,0
440000,1,3,1,42,0,0,0,0,0,-2,386116,384863,294255,360740,353527,0,166612,172381,86449,191398,150944,0,0
90000,2,2,2,55,-2,0,0,2,0,0,0,38370,31964,39995,26171,30037,0,34426,29017,655,15950,12339,0
20000,2,1,3,30,0,0,0,0,0,-1,760,665,590,720,762,645,149,517,265,98,463,419,0
280000,1,2,2,50,-1,-1,-1,-1,-1,-1,232606,161590,205002,181161,218337,235455,182887,113935,115633,141008,126838,137647,1
330000,2,1,1,36,0,0,-2,0,0,-1,61934,47960,0,57039,53431,46527,21885,32964,0,44103,32188,22767,1
50000,1,2,2,42,-1,0,1,0,0,0,27211,20666,18449,22086,27213,23199,26404,9347,534,12274,13829,15323,0
70000,2,1,2,48,1,0,1,0,0,0,26674,22439,25526,21546,17430,14910,2570,10718,1750,11720,15609,12611,1
110000,1,2,2,30,0,0,0,0,0,0,69456,61078,77741,78417,54354,58767,20938,42108,42116,33168,36441,45012,0
170000,2,2,1,40,0,0,0,0,0,0,53053,46209,39609,27407,35362,36176,8884,42810,16281,6541,28914,19734,0
160000,1,2,3,32,-2,0,0,1,-2,0,0,27661,29682,37901,0,29842,0,16558,17074,3247,0,18325,0
70000,2,1,1,32,-1,-1,0,-1,-2,-1,8439,5784,8419,8165,0,7524,6134,4161,4035,4831,0,6591,1
60000,2,2,2,52,-1,0,0,1,-2,-1,11146,8136,9380,10910,0,11348,9970,5182,5452,1775,0,10904,0
50000,1,2,1,35,0,0,0,0,0,-1,23548,23597,26141,17014,20189,20085,18398,17261,12625,12569,15990,17659,0
90000,1,3,2,30,0,0,0,-2,0,1,44447,37160,35970,0,37995,37862,41626,15397,15217,0,26841,6062,0
240000,2,2,2,34,0,1,1,-2,0,-2,75564,78908,79378,0,64286,0,34033,10580,6547,0,57375,0,0
80000,2,1,2,37,-1,-1,-1,-1,-1,-1,29382,25088,23592,25353,27318,21044,23223,17178,9976,1705,9961,6001,0
200000,1,1,2,37,-1,-1,-1,-1,0,-1,104035,123162,128473,145740,115946,110811,75013,55497,88602,64212,24876,62404,0
80000,2,1,1,43,-1,-1,-1,-1,-1,-1,11774,12164,13838,11079,12186,8323,6729,8385,4727,8878,4624,4146,0
40000,2,1,2,45,-2,-2,0,0,0,0,0,0,13165,12797,9719,11009,0,0,11600,9526,8361,8495,0
50000,1,2,1,44,0,-1,-1,-1,-1,-1,16367,17039,16163,9471,12371,16101,12482,12268,9185,4594,4267,5286,0
200000,2,1,2,37,0,-1,-2,-1,-1,-1,87808,81246,0,62088,83668,76199,68389,49283,0,53936,47660,54312,0
440000,1,1,3,32,-1,-1,-1,-1,-1,0,26305,31843,27042,23115,26058,27273,19416,21625,15344,18612,9630,5364,0
180000,2,1,2,44,0,0,-1,0,-1,-1,44765,36439,44583,25462,34361,32767,37379,34932,19676,19122,25668,14762,0
80000,2,2,1,33,0,0,0,-2,-1,-1,18665,17732,18977,0,29459,25211,8071,8097,11991,0,15654,18637,0
190000,2,1,1,54,-2,0,-1,-1,-1,-1,0,34857,32431,27252,42016,36396,0,25293,23252,15954,23988,30916,0
220000,2,2,2,32,-1,-1,1,0,1,1,97294,67751,63528,93189,74684,77882,28589,58848,6589,68814,3849,13285,0
480000,2,2,1,31,-2,0,-1,-1,-1,-1,0,126739,137203,162615,92247,148425,0,119323,85081,117100,53563,132366,0
140000,2,1,2,32,1,0,0,0,-1,0,39434,34780,28032,30757,26679,32348,650,33247,26187,29670,16755,4656,1
80000,1,2,2,36,-2,2,1,2,1,0,0,46060,50098,65523,50429,41313,0,1782,3285,2694,1728,13420,0
110000,2,1,2,31,0,0,0,0,0,0,34011,32606,37711,29702,28315,34189,25275,9445,13511,16013,24880,20965,1
250000,1,1,1,36,0,0,0,0,0,-1,53017,42610,44136,35630,41168,38348,41538,30943,28678,29237,28158,32383,0
40000,1,2,1,43,0,0,0,0,0,0,17386,14447,16856,12577,11509,15374,17125,3135,9300,8468,5381,13695,0
100000,2,2,1,30,1,0,0,-1,0,1,35488,31473,29776,25260,35680,26549,2987,11190,27668,13526,34863,449,0
80000,1,2,2,35,-2,0,-2,0,0,0,0,15637,0,18251,15056,16997,0,9266,0,15627,4942,10858,0
200000,2,2,2,42,2,1,0,-1,-1,0,179888,139593,171528,134918,155671,139446,5355,27534,163536,121052,90063,16855,1
120000,2,1,1,35,0,-1,0,0,0,0,17987,23817,18057,19454,17059,20288,14768,20379,5817,9189,6957,19309,1
60000,1,1,2,33,0,0,0,0,-1,-1,2320,1783,1328,1812,1395,1404,1209,1187,1003,1327,611,59,1
140000,1,1,1,32,0,1,0,-2,0,0,55700,45216,59608,0,42798,53111,44575,2594,20480,0,20874,35882,0
50000,2,2,1,39,-1,0,-1,0,0,0,12858,7305,10966,11644,11978,10770,1410,4909,8034,7716,11510,9046,0
20000,2,2,2,37,-1,-2,0,0,0,-1,10602,0,8305,9224,9107,8565,9650,0,7434,8996,8509,6005,0
120000,1,2,1,32,0,0,0,0,0,0,9323,12750,9639,12696,10290,11931,6971,12591,4553,12414,7202,2847,0
90000,2,2,2,37,2,2,2,2,0,0,34893,29925,29599,25939,26567,23737,252,7552,2116,7130,3096,22992,1
60000,2,3,2,35,0,-1,-1,-1,-2,0,31968,28639,36405,37778,0,33937,17641,25522,26563,32693,0,19273,0
30000,2,2,2,31,-1,-2,0,1,2,1,8229,0,7771,10364,8337,8349,4517,0,4063,1228,1004,311,0
290000,2,2,2,32,-1,-1,-2,-1,-1,-1,78587,67374,0,68332,73564,69816,43849,45999,0,46706,4810,43048,0
100000,2,2,1,40,1,0,0,0,-1,-1,28936,34439,20637,25253,25148,29605,2031,11931,18457,19074,21086,16946,0
150000,1,3,2,40,0,1,1,1,0,-1,63809,67758,69555,65175,64327,51451,30953,1307,8145,5634,46753,12182,1
90000,2,2,2,34,-2,0,0,0,-2,0,0,12839,11953,10149,0,12774,0,11264,8958,3584,0,7263,0
80000,1,2,2,34,0,-1,0,0,0,-1,40161,44394,31000,30553,32388,28012,34103,10007,15358,18087,15111,16883,1
90000,2,2,1,31,1,2,1,1,2,3,50499,44584,36022,47204,37937,36778,1630,2900,5845,889,1010,4209,1
30000,1,2,2,33,0,-1,1,0,-2,-1,16252,16890,12903,14726,0,15604,11524,14466,3414,12234,0,7012,0
20000,1,2,2,32,1,2,-2,1,0,1,8656,9775,0,10208,10205,6853,225,163,0,235,6943,1216,0
150000,1,1,1,43,-2,0,0,0,0,0,0,33302,36288,28527,30320,24451,0,8464,5327,22148,20302,13216,0
130000,1,2,1,50,-2,1,0,0,0,0,0,65602,38287,55342,42178,56620,0,410,28230,51781,27135,29416,0
80000,2,1,2,40,-2,0,0,0,0,0,0,23897,23363,25622,25412,19721,0,14874,7322,10517,4190,16490,0
100000,2,3,2,54,0,0,0,-2,-1,-1,50027,49299,54054,0,54300,37843,36459,28251,31422,0,21118,23209,0
70000,2,1,2,44,0,0,-2,0,1,1,20628,17668,0,16065,13368,12655,7420,8984,0,12151,915,725,0
40000,1,2,2,40,-1,0,0,0,0,-1,15100,17377,17298,16557,14751,15964,6262,15148,12589,4691,6711,14397,0
140000,2,2,1,35,0,0,0,1,0,-2,78275,56458,72967,95546,71762,0,37222,37847,62320,1487,60660,0,0
50000,2,3,1,41,0,0,0,0,0,0,33644,25844,34369,23469,25878,29355,30688,14383,14630,21642,11283,19147,0
70000,2,1,2,37,0,0,0,0,0,0,37311,30114,38417,30327,36271,25190,27932,9069,23464,18820,17075,20469,0
220000,1,2,1,37,0,-1,0,-2,1,2,29214,29638,21445,0,31339,19238,24184,15702,5861,0,87,558,0
30000,2,1,2,30,0,0,0,0,0,0,5126,6246,7886,6165,6670,5421,3777,4026,6135,4642,2344,4005,0
80000,1,1,1,34,0,0,0,0,1,0,27108,19012,22358,24094,25570,20206,24530,14545,11281,23015,2642,8278,0
70000,1,2,2,32,1,3,-2,1,1,1,35939,35382,0,28269,32016,23664,182,7419,0,946,5180,232,0
110000,2,1,1,32,-1,-1,-1,-1,-1,-1,81642,73930,69853,68044,56624,72548,49563,37808,59384,62149,53016,55183,0
30000,2,1,2,30,0,-2,-1,-1,0,0,6614,0,5543,5245,5220,5402,5016,0,4711,4673,1866,3154,0
100000,2,3,2,30,1,2,1,1,1,1,39614,54917,57125,31223,39991,47760,5208,5831,49,5251,10920,3910,1
70000,2,1,1,38,-1,0,0,0,-1,-1,34349,32260,27687,25682,24987,28238,31112,26072,26136,9714,23623,19443,0
20000,1,2,1,39,-1,-1,-1,0,-1,0,2057,2759,1930,1890,1748,1996,1740,1177,1610,1282,1073,1538,0
40000,2,1,1,31,-2,-1,0,0,-2,0,0,9233,6568,8670,0,7248,0,7248,5654,5601,0,4476,0
50000,2,1,1,38,0,0,0,0,-2,-1,14387,10868,16468,13164,0,11050,13762,5660,13049,11143,0,8904,0
170000,1,1,2,44,0,0,-2,-1,0,0,85725,89834,0,89651,94161,83426,67621,71537,0,25141,46045,60944,0
50000,1,2,2,39,2,0,0,0,-1,0,14910,16612,16290,17501,13732,14602,4724,3564,9270,13851,4640,10754,1
100000,2,3,2,39,2,0,0,1,0,-1,39940,42601,41588,44769,25513,32946,16668,27607,12711,2711,19459,16644,0
50000,2,3,1,39,0,0,0,1,0,0,23115,21459,22175,20458,21379,16629,5018,17112,4215,1070,15532,7972,0
350000,2,1,2,35,0,0,0,0,-1,-1,289759,210884,233529,221948,222043,283148,149004,119363,208097,108192,182795,240110,0
50000,2,1,2,50,0,0,0,-1,0,0,2849,3870,3632,3129,3309,3334,670,2317,3406,1701,624,2530,0
30000,2,2,1,35,-1,1,0,-2,0,0,8474,10136,10082,0,8960,7879,4900,1543,5841,0,8402,4422,1
250000,2,1,1,30,-2,0,0,0,0,0,0,34016,45010,32917,44530,37208,0,19757,16766,7914,35026,25341,0
400000,2,1,2,52,0,-1,-1,-2,0,0,296788,342721,268198,0,276597,205858,170621,151210,237947,0,231948,116731,0
30000,1,1,2,33,0,0,0,0,-1,-1,19148,22968,18837,17168,19913,18930,13521,9070,14927,14863,12146,3970,0
40000,2,1,2,46,1,1,1,0,0,0,6773,7961,6742,7888,6167,8482,1098,164,210,2636,5361,6608,0
80000,2,3,2,58,-1,0,-1,0,0,0,49644,48608,63306,37838,53837,53823,40399,33347,50907,31764,21882,30480,0
40000,2,2,2,38,0,0,0,0,0,0,38107,40387,35024,32387,39597,35996,25637,8714,3118,14145,25922,25930,0
60000,2,2,1,40,0,0,0,0,1,1,11720,13668,12838,11900,12783,11839,8573,8141,10845,9780,1888,458,0
100000,1,1,2,30,2,1,1,0,-1,-1,73773,53728,69143,55065,50016,56711,2405,9054,8409,11873,28696,16605,0
90000,2,2,2,56,-1,-1,0,0,-1,-1,64201,55172,59859,57235,62276,55298,52216,40643,8958,44299,41039,21879,0
50000,2,3,2,49,1,0,0,0,0,-1,14232,14357,12992,15882,12506,12969,632,11581,2920,11857,8105,12476,0
40000,2,2,2,38,0,0,0,-1,-1,-1,14867,15251,19886,13382,14191,15097,10381,15159,14597,11233,11688,6252,0
70000,2,1,1,38,-1,-1,0,0,0,0,4452,4734,4540,4588,4000,3691,1879,3004,2131,2215,2415,2503,0
100000,1,2,2,41,0,0,0,0,2,1,48209,32000,40326,29745,44008,32725,16585,21116,22833,24340,3238,5910,0
40000,1,1,2,37,-1,0,0,0,0,0,18438,24283,27357,24656,20419,19019,9458,8035,19810,16606,15238,15036,0
40000,1,3,1,39,0,-2,-2,-1,0,1,17088,0,0,17823,20389,19368,13432,0,0,13222,12553,2359,0
50000,1,2,2,31,0,1,2,2,1,3,16891,19061,15591,15259,14262,16704,12961,4174,4386,2782,1587,2151,1
110000,1,2,2,31,-1,0,0,0,0,0,69164,56141,54688,44732,66589,45233,16796,35417,38895,42136,50630,21375,1
260000,2,2,2,30,0,-2,0,0,0,0,177169,0,150172,126680,162176,159686,121514,0,106785,113187,65787,131421,0
130000,1,2,2,51,1,0,-1,0,0,0,26282,23357,24753,23158,34136,30844,613,14835,20269,12346,26854,25107,0
270000,1,1,2,47,0,0,-1,-1,-2,0,122538,142127,183998,120753,0,96471,70695,134311,154611,35056,0,45895,0
30000,2,1,1,31,1,2,1,0,1,-2,10689,16298,11963,13805,8700,0,556,391,1333,6335,467,0,1
160000,1,2,2,45,0,1,1,0,1,0,145402,168001,155015,133619,155499,160061,63446,13095,11855,88695,21470,78156,0
160000,2,1,2,54,1,2,0,0,-2,-1,99637,115051,105471,96781,0,104313,15909,28760,63211,52258,0,85732,0
220000,1,1,1,41,0,0,0,0,-1,-1,111710,112071,134370,133458,119518,87508,47639,97570,38451,48103,55998,81028,0
280000,2,1,2,35,0,0,0,-1,-1,-1,26757,42388,41550,46176,44209,37622,9355,25753,21179,25646,36965,28863,0
70000,1,2,2,50,0,0,-2,1,0,1,43995,43768,0,49474,34084,27906,31370,23776,0,2997,14879,288,0
110000,2,1,2,33,0,0,-2,0,0,0,12388,8257,0,8050,9269,8661,11497,2360,0,3595,1726,6655,0
40000,2,1,1,30,0,-1,-2,-1,0,0,10641,10843,0,9485,10392,8482,729,2006,0,6214,7190,5972,0
250000,1,2,2,38,0,-2,1,-1,0,-1,21421,0,21446,25199,18681,22798,10935,0,3276,22669,15213,14606,0
30000,2,2,1,36,1,1,-2,1,1,2,23649,21385,0,17830,20533,17487,642,3610,0,1280,278,3928,1
170000,2,1,2,45,2,0,0,1,1,0,53687,66420,72848,80276,55693,69032,8391,54319,17831,3190,3553,33762,0
110000,2,2,1,51,2,2,1,-2,0,-1,46231,75421,50092,0,54757,48006,5861,2744,560,0,44070,27717,1
140000,1,1,2,33,-1,-1,0,0,1,0,36605,49178,55277,52063,45547,41848,28850,32964,44080,21423,8679,40752,0
170000,2,1,2,46,0,-2,0,-2,1,0,13914,0,12044,0,12313,10448,6335,0,9445,0,274,4073,0
440000,2,1,2,35,-2,-1,-1,-1,-1,0,0,173758,177702,134335,139937,125517,0,132502,69592,16449,94392,60512,0
110000,1,2,2,32,3,5,3,1,0,-2,63950,69572,66519,61120,58187,0,22300,3302,101,261,46664,0,1
110000,1,3,2,31,0,0,1,0,0,0,30576,25999,33990,23897,24371,25225,25669,12574,12742,17177,22275,15683,0
50000,2,3,2,60,1,1,0,0,2,0,27651,27796,17947,22149,26742,20416,3277,2447,14568,14926,3483,7597,1
40000,2,3,1,36,0,-2,-2,1,-2,3,12938,0,0,14361,0,7822,8619,0,0,600,0,843,0
60000,2,2,2,53,0,0,0,0,0,0,25772,22573,20048,15398,22398,21618,10260,17625,5308,13117,14446,20627,0
70000,1,1,2,31,0,-1,0,0,0,-2,43138,47561,54098,54410,41900,0,26668,15734,36784,26353,21111,0,0
100000,2,2,2,36,-1,0,0,1,2,1,25074,26757,25588,20126,30224,30624,15964,16848,16130,916,13727,6379,0
90000,2,2,1,55,0,-2,0,1,0,0,5962,0,6269,5050,6206,5114,4037,0,5556,513,1568,4959,0
70000,1,1,2,32,0,0,0,-2,0,-2,6310,4505,5558,0,6155,0,4957,2512,2146,0,6019,0,0
110000,1,2,1,35,0,0,0,-1,-2,0,42623,45265,42414,38274,0,32745,22711,36943,21423,30922,0,13984,0
70000,1,3,1,30,0,0,-1,0,0,0,7382,4232,6370,6139,6355,4292,4912,3302,5967,1926,2237,414,0
110000,2,2,2,41,1,1,1,0,-1,-1,34367,30252,27075,28777,26483,27927,64,139,343,20237,14070,6459,1
60000,2,3,2,40,0,2,0,0,-2,0,16744,19939,19439,20455,0,18183,11525,6644,11293,6062,0,14241,0
110000,2,2,2,42,0,0,-1,-1,0,0,43703,50805,46813,42534,33991,42948,19295,14835,34757,41800,25277,17232,0
40000,2,2,2,33,0,1,1,0,0,0,23602,15068,17097,17159,17265,18050,11783,876,1483,10132,7313,8940,1
50000,1,1,2,59,0,0,0,1,-2,0,21437,17099,18973,16198,0,17772,12684,12818,15290,1312,0,10756,0
120000,2,3,1,34,0,0,0,0,-1,-1,1675,1582,1375,2200,1652,1526,598,1499,676,1234,605,858,0
400000,2,2,2,43,1,0,0,1,0,-1,91808,79159,82496,59244,75929,73549,10280,56630,28842,2611,40945,66711,0
30000,2,3,2,31,2,0,1,2,0,1,13489,17517,21023,18948,20334,19174,2707,6700,761,2658,5349,1228,1
200000,1,1,2,34,0,2,1,1,0,-1,68317,50076,46058,63654,47435,50395,47585,10175,2668,3192,36281,16836,1
50000,2,2,2,44,0,0,0,0,0,0,8242,10161,8098,7198,7650,8388,7318,8946,4529,5552,2382,5280,0
160000,2,1,1,38,-2,0,0,0,0,-1,0,89228,67316,100098,89063,75643,0,84462,49415,71380,84934,35779,0
160000,2,1,2,38,2,0,-2,0,-1,0,60508,47929,0,60747,50448,60437,736,17264,0,38350,25431,42824,1
120000,1,3,1,32,-1,0,0,-1,0,0,13360,12659,12174,12862,15560,12034,7791,4436,6582,9651,4814,3380,0
50000,2,2,1,35,0,0,0,1,0,1,1734,1940,1659,2433,2391,1551,1329,1365,1067,24,1777,176,0
60000,2,1,2,41,0,-1,-1,0,-2,-1,20190,23768,22435,22904,0,24693,4574,16604,11311,5278,0,19079,0
160000,2,2,1,39,-1,-1,-1,-1,-1,0,10869,9148,10402,10873,9814,9343,10718,6397,8726,4590,4194,3099,0
30000,1,2,1,42,0,0,0,0,-1,-2,17730,15872,16460,15797,13205,0,8835,6856,12780,14275,5262,0,0
70000,1,3,2,51,0,-2,0,2,2,1,11737,0,13498,12999,14145,15438,9717,0,10099,1537,1,2759,0
80000,2,2,1,33,-1,-2,0,0,-1,0,8460,0,6063,8400,6530,7446,3338,0,4198,3975,5724,5213,1
160000,2,2,2,62,-1,0,0,1,1,0,31485,38671,32296,38171,26705,32999,21249,23662,21928,3079,3254,26883,1
40000,1,2,1,42,-2,0,0,-1,0,0,0,13738,14606,14654,16349,15231,0,10409,9202,5829,6999,9749,0
80000,2,2,1,42,-1,0,0,0,0,0,23102,27666,20492,21003,17906,27760,14262,18592,14322,12489,16860,21507,0
110000,2,2,2,39,0,0,0,-1,0,0,54091,63553,55886,60443,80084,43937,44353,50621,29229,37225,45227,21313,0
40000,2,1,2,43,-1,0,0,0,0,0,17496,18833,24566,16031,18364,18285,16267,17989,7677,11966,6936,11217,0
100000,2,2,1,45,-1,-1,-1,0,0,-1,51558,77646,51951,62570,50995,54632,37106,41595,24851,56195,34109,40057,0
80000,2,3,1,32,0,0,0,-2,1,2,34014,41607,36397,0,34401,43839,21186,3724,28459,0,1793,17214,1
100000,1,2,1,37,1,0,0,0,0,0,39149,41252,49119,28775,41578,44891,2419,36814,36492,13050,29939,40929,0
80000,2,2,2,34,2,2,1,0,0,0,36491,34124,35122,31940,29895,35007,7613,9106,816,24629,18756,1935,1
190000,2,2,1,36,1,0,0,0,1,0,187920,158851,138881,153136,169857,130400,2397,94783,69308,87111,4257,56080,1
90000,2,1,2,33,0,0,1,-1,0,0,23822,22170,28308,28881,25236,28593,15738,6585,2309,16178,15846,22333,0
120000,2,2,1,40,1,-2,-1,-1,-1,-1,69281,0,73812,57489,53373,69023,8666,0,9697,28569,18401,37466,0
110000,2,4,1,36,-2,1,0,0,-1,-1,0,18193,27470,21804,20249,18090,0,462,21541,6525,14029,15811,0
80000,1,2,1,33,-1,0,0,0,0,0,17509,17326,22509,19447,19514,14735,15284,4496,15458,12858,8058,14353,0
30000,1,1,2,44,0,0,-1,-1,-1,-1,2652,3206,2535,2824,2880,2980,1356,2657,1279,815,2867,2710,0
190000,2,1,2,30,0,0,0,-1,0,0,123383,132863,116117,120352,122691,101897,67069,71005,69828,34477,66840,29146,0
50000,1,2,1,40,1,0,0,2,1,0,10055,3473,7855,8638,7979,8391,3226,1959,5347,390,337,5963,0
170000,2,1,2,32,2,3,2,2,1,1,45534,60319,52199,61598,56954,50887,11553,1857,4426,8575,2004,1558,1
140000,1,3,1,61,0,0,0,2,2,1,44160,60096,54957,51941,55578,45073,13843,14410,16940,3387,3304,9784,0
90000,1,2,1,51,-2,0,0,1,0,0,0,20453,28997,27473,20620,25582,0,6755,23633,461,10431,13085,0
190000,1,2,2,36,0,0,0,0,0,-1,144914,135105,132487,140371,119359,90289,43223,39310,76046,106593,101453,57622,0
70000,1,1,1,37,-1,-1,-2,0,0,0,36536,37759,0,29093,32248,29351,22954,5926,0,20083,24013,24642,0
60000,2,2,1,33,-2,0,0,0,-2,0,0,10706,11121,11156,0,8091,0,3083,4482,4335,0,6998,0
40000,2,2,2,30,0,0,-1,0,2,1,20906,19321,18880,19456,19431,18078,9417,14355,12973,15131,2375,1172,0
330000,2,2,2,40,1,-2,-1,-1,-1,-1,171798,0,188883,145206,155120,147391,41324,0,138610,119252,144524,17437,0
150000,2,1,1,37,-1,-1,0,-1,0,-1,29613,27634,27480,29467,27161,33097,15215,25995,12205,15509,20210,15336,0
60000,2,1,2,34,1,1,0,0,0,0,19139,18395,20412,20543,14106,14893,2354,681,14209,13523,5728,10262,0
150000,1,1,1,32,0,-1,-1,-1,-1,-1,45096,31560,41262,43763,38648,37379,36432,16224,22185,28697,35673,34057,0
350000,2,2,2,30,1,1,0,1,0,-1,118407,65596,92037,115348,115914,108226,958,27215,74665,9687,79337,73081,1
150000,1,2,1,50,1,0,0,1,1,0,84309,60519,79920,63522,57645,89063,6988,53474,37738,7821,7699,62492,0
140000,1,2,1,37,-1,-1,-1,-1,-1,-1,39124,31183,29112,28146,25361,22544,26095,11112,22291,14203,23047,9114,1
610000,2,2,1,39,2,2,1,1,0,0,434228,404299,380295,409613,388006,273832,22154,6367,12136,47426,165839,126206,0
50000,1,3,1,36,-1,-1,0,0,1,1,10955,10889,11159,10672,13168,10319,8111,8659,8013,9371,1992,100,0
60000,2,4,2,36,-2,0,0,1,0,-1,0,5885,5332,4625,5744,3861,0,1408,5152,1050,5004,892,0
130000,1,2,2,37,2,2,1,1,0,0,34485,30773,33534,23110,25883,22610,114,2988,7089,4835,7184,7793,0
200000,1,4,1,38,0,0,-1,-1,-1,-1,14653,14291,9892,11360,15815,10323,12390,11379,5173,9187,5761,10247,0
40000,1,3,2,34,-1,-1,-1,-1,-1,-1,7858,8714,6907,8997,9175,8897,6623,1465,4845,6494,5127,6997,0
60000,2,1,2,37,0,0,0,0,0,-1,41828,38783,31613,28703,40225,22721,25025,21228,21289,21542,37203,18842,0
160000,1,1,1,34,-1,-1,0,2,2,1,27040,21715,27838,25268,19081,18876,10504,20424,16055,865,1850,3334,0
40000,2,3,1,44,1,2,2,1,1,2,34353,29562,28258,26900,24787,41154,936,3007,5857,1213,64,5910,1
80000,2,2,2,41,-1,-1,-1,-1,-1,0,1933,2362,2171,2227,2433,2375,1722,871,1254,887,1663,910,0
50000,2,2,1,33,0,0,1,-2,1,1,15995,19531,13952,0,13228,15598,14122,4794,5590,0,522,232,0
